ts_ms,ax,ay,az,qr,qi,qj,qk,gy,gp,gr
11452.7,-6.7421875,-3.0312500,10.5312500,0.7294922,0.3135376,-0.5793457,-0.1841431,-8.4160156,0.7578125,1.1562500
11458.2,-6.2656250,-2.5625000,9.8632812,0.7376099,0.2964478,-0.5750122,-0.1934204,-8.3925781,0.1816406,2.0175781
11463.2,-5.7539062,-2.1992188,8.1015625,0.7455444,0.2765503,-0.5717163,-0.2019653,-8.1210938,-0.1816406,2.7031250
11468.4,-5.8789062,-1.9804688,7.3789062,0.7523193,0.2576904,-0.5694580,-0.2082520,-7.6132812,-0.3203125,3.1660156
11473.0,-5.7968750,-2.1601562,6.4375000,0.7579346,0.2408447,-0.5676880,-0.2125854,-6.9062500,-0.3027344,3.4277344
11478.2,-6.7968750,-1.6484375,5.0703125,0.7640381,0.2221069,-0.5659180,-0.2159424,-6.1230469,-0.1464844,3.5234375
11483.2,-7.5625000,-1.2539062,4.4335938,0.7692261,0.2063599,-0.5641479,-0.2177734,-5.3730469,0.0371094,3.4746094
11488.4,-8.3203125,-0.9882812,3.9531250,0.7739868,0.1923218,-0.5623169,-0.2185059,-4.6972656,0.1953125,3.3417969
11492.7,-9.0898438,-0.1328125,3.4726562,0.7782593,0.1801147,-0.5604248,-0.2186279,-4.1191406,0.2910156,3.1582031
11498.2,-9.3945312,-0.0312500,2.9570312,0.7823486,0.1687622,-0.5584106,-0.2182007,-3.6152344,0.4062500,2.9589844
11503.2,-10.2109375,-0.9140625,3.0429688,0.7864990,0.1575928,-0.5562134,-0.2173462,-3.2460938,0.4804688,2.7812500
11508.4,-10.1015625,-0.5390625,3.0703125,0.7901611,0.1481323,-0.5540161,-0.2163696,-2.9648438,0.5742188,2.6367188
11512.8,-9.4804688,0.1835938,3.1757812,0.7933960,0.1400757,-0.5518188,-0.2153320,-2.7988281,0.6347656,2.5683594
11518.2,-6.5039062,1.3789062,3.6601562,0.7970581,0.1309204,-0.5493774,-0.2138672,-2.7128906,0.6250000,2.6132812
11523.0,-4.7343750,1.3085938,3.9843750,0.8003540,0.1222534,-0.5471802,-0.2123413,-2.7460938,0.4824219,2.7304688
11528.4,-3.1679688,0.5859375,4.3593750,0.8033447,0.1130371,-0.5454712,-0.2106323,-2.9121094,0.1445312,2.9082031
11532.8,-1.6523438,-0.6250000,4.6015625,0.8056641,0.1035767,-0.5444946,-0.2090454,-3.1992188,-0.3359375,3.1738281
11538.2,1.0234375,-3.7226562,4.9218750,0.8077393,0.0911255,-0.5444336,-0.2070923,-3.5820312,-0.9414062,3.5214844
11543.0,2.1289062,-5.0703125,4.7226562,0.8088379,0.0777588,-0.5455322,-0.2052612,-4.1406250,-1.7617188,3.9199219
11548.4,3.2226562,-5.7968750,4.2539062,0.8088379,0.0618286,-0.5482178,-0.2036133,-4.9082031,-2.8789062,4.4121094
11552.7,4.2265625,-6.2578125,3.6679688,0.8073120,0.0437012,-0.5526733,-0.2022095,-5.8027344,-4.2011719,4.9589844
11558.4,5.0585938,-6.4921875,3.0351562,0.8038940,0.0217896,-0.5593872,-0.2008667,-6.6464844,-5.6210938,5.5234375
11563.0,5.6562500,-6.9648438,1.8593750,0.7979736,-0.0046997,-0.5687866,-0.1992188,-7.3125000,-7.0449219,6.0976562
11568.4,5.5195312,-6.8632812,1.7226562,0.7898560,-0.0324097,-0.5797729,-0.1972046,-7.7011719,-8.4375000,6.5566406
11572.7,5.3789062,-6.5546875,1.6718750,0.7797241,-0.0604248,-0.5921021,-0.1945801,-7.8398438,-9.7851562,6.8710938
11578.2,5.3828125,-5.8906250,1.8046875,0.7663574,-0.0905151,-0.6066284,-0.1910400,-7.8066406,-11.0527344,7.0273438
11583.0,5.9218750,-4.1406250,2.2265625,0.7491455,-0.1229858,-0.6236572,-0.1863403,-7.6074219,-12.1210938,7.0214844
11588.4,6.1523438,-3.2460938,2.7148438,0.7301636,-0.1534424,-0.6407471,-0.1810913,-7.3535156,-13.0273438,6.8554688
11593.0,6.4101562,-2.6250000,3.1054688,0.7097778,-0.1817627,-0.6575317,-0.1754761,-7.0742188,-13.6621094,6.5820312
11598.2,6.6757812,-2.6562500,3.4843750,0.6849365,-0.2122192,-0.6763306,-0.1686401,-6.8125000,-14.0019531,6.2910156
11603.0,6.6406250,-2.9375000,3.8984375,0.6621094,-0.2374268,-0.6919556,-0.1625366,-6.6445312,-14.1250000,6.0039062
11608.4,6.6914062,-3.1718750,4.2500000,0.6342163,-0.2656250,-0.7092896,-0.1553345,-6.5195312,-13.9726562,5.7441406
11613.0,6.8515625,-3.6406250,4.3867188,0.6088867,-0.2896729,-0.7233276,-0.1489258,-6.4101562,-13.5820312,5.5214844
11618.2,7.1328125,-4.0976562,4.5273438,0.5809326,-0.3148804,-0.7369995,-0.1422119,-6.3203125,-13.0195312,5.3496094
11623.2,7.8515625,-4.9843750,4.1054688,0.5557861,-0.3367920,-0.7476807,-0.1363525,-6.2421875,-12.3378906,5.1953125
11628.4,8.2929688,-5.0820312,3.9335938,0.5281982,-0.3602295,-0.7578125,-0.1303101,-6.1445312,-11.5937500,5.0390625
11633.0,8.8554688,-5.1875000,3.4960938,0.5053711,-0.3792114,-0.7648926,-0.1255493,-6.0039062,-10.8339844,4.8730469
11638.4,9.4375000,-4.8007812,2.8750000,0.4794312,-0.4003906,-0.7716064,-0.1204224,-5.7929688,-10.0781250,4.6796875
11643.0,9.5976562,-3.7929688,1.5312500,0.4585571,-0.4171143,-0.7760010,-0.1165161,-5.5312500,-9.3691406,4.4511719
11648.4,9.4648438,-3.4648438,1.1171875,0.4353027,-0.4351807,-0.7800903,-0.1121826,-5.2207031,-8.7441406,4.1953125
11653.0,9.0039062,-3.5625000,0.7812500,0.4157715,-0.4499512,-0.7828979,-0.1085205,-4.8300781,-8.1542969,3.8906250
11658.2,8.5078125,-3.8164062,0.5625000,0.3955688,-0.4645386,-0.7853394,-0.1046753,-4.4140625,-7.5742188,3.5429688
11663.2,7.7343750,-4.1835938,0.2695312,0.3784790,-0.4764404,-0.7870483,-0.1013184,-4.0175781,-6.9921875,3.1757812
11668.4,7.6640625,-4.1796875,0.4179688,0.3606567,-0.4882202,-0.7886353,-0.0978394,-3.6757812,-6.3632812,2.7734375
11673.0,7.5898438,-4.1757812,0.4843750,0.3466797,-0.4970093,-0.7897339,-0.0953979,-3.4218750,-5.7148438,2.3515625
11731.0,6.4492188,-2.5000000,3.4101562,0.2008057,-0.5515747,-0.7993164,-0.1286621,-3.8339844,-2.9023438,0.6250000
11753.2,6.4726562,-2.5312500,3.4414062,0.1980591,-0.5535889,-0.7982788,-0.1307983,-3.4238281,-1.0878906,0.6816406
11758.4,5.6992188,-1.5156250,6.5234375,0.1944580,-0.5565796,-0.7962036,-0.1359253,-3.0625000,-0.1542969,0.5839844
11762.5,6.1171875,-1.0664062,7.6445312,0.1928711,-0.5587769,-0.7941895,-0.1408691,-2.7617188,0.2871094,0.4101562
11768.2,6.0117188,-1.2851562,7.9296875,0.1920166,-0.5604858,-0.7921753,-0.1466675,-2.4375000,0.7851562,0.2148438
11773.0,5.7226562,-1.4101562,8.1250000,0.1925049,-0.5614624,-0.7902222,-0.1526489,-2.1210938,1.3203125,0.0292969
11778.2,5.4609375,-1.3554688,8.3710938,0.1942749,-0.5616455,-0.7884521,-0.1586304,-1.8359375,1.8222656,-0.1464844
11782.7,4.8984375,-0.8164062,8.6289062,0.1970215,-0.5612793,-0.7868042,-0.1645508,-1.6093750,2.1933594,-0.3183594
11788.2,4.5468750,-0.7968750,8.6757812,0.2006836,-0.5603027,-0.7852783,-0.1707764,-1.4003906,2.5371094,-0.4707031
11793.2,4.1093750,-0.6796875,8.9296875,0.2056274,-0.5585327,-0.7836914,-0.1777954,-1.1230469,2.9941406,-0.6230469
11798.4,3.8750000,-0.6132812,8.7890625,0.2116699,-0.5561523,-0.7822266,-0.1845703,-0.7714844,3.6386719,-0.8281250
11802.7,3.2968750,-0.3046875,8.2070312,0.2188721,-0.5529785,-0.7808838,-0.1909790,-0.3183594,4.4160156,-1.0703125
11808.2,2.2382812,0.1757812,8.0429688,0.2293701,-0.5479736,-0.7794800,-0.1988525,0.2265625,5.2871094,-1.3496094
11813.2,1.5234375,0.2421875,7.7851562,0.2416382,-0.5418091,-0.7780762,-0.2065430,0.8183594,6.1621094,-1.6210938
11818.4,1.0039062,-0.1406250,7.2929688,0.2559204,-0.5343018,-0.7766113,-0.2142334,1.4003906,6.9746094,-1.8671875
11822.7,-0.6953125,0.6835938,7.1679688,0.2709351,-0.5261841,-0.7750854,-0.2212524,1.9765625,7.7246094,-2.0664062
11828.0,-1.5585938,0.7890625,6.9140625,0.2889404,-0.5160522,-0.7732544,-0.2286987,2.5253906,8.3281250,-2.2011719
11833.0,-2.6015625,0.7460938,6.8398438,0.3099976,-0.5038452,-0.7708130,-0.2363892,3.0683594,8.8574219,-2.2714844
11838.2,-3.8085938,0.7226562,6.7382812,0.3311157,-0.4913330,-0.7680054,-0.2431641,3.5781250,9.3710938,-2.2851562
11842.7,-7.1484375,0.2734375,6.6015625,0.3523560,-0.4785156,-0.7647095,-0.2491455,3.9218750,9.7753906,-2.2480469
11848.2,-8.8007812,0.1484375,6.4257812,0.3750610,-0.4645386,-0.7605591,-0.2551270,4.1074219,10.0234375,-2.1796875
11853.2,-9.9843750,0.0507812,6.1953125,0.4000854,-0.4489136,-0.7551270,-0.2612305,4.2421875,10.2363281,-2.0292969
11858.4,-10.6875000,-0.2890625,5.9531250,0.4234009,-0.4341431,-0.7491455,-0.2665405,4.2246094,10.2246094,-1.8281250
11862.7,-11.3125000,-1.6992188,5.7109375,0.4444580,-0.4208374,-0.7429199,-0.2709961,4.1308594,10.0937500,-1.5566406
11868.0,-11.2265625,-2.1445312,5.3398438,0.4665527,-0.4069824,-0.7354126,-0.2753906,3.9765625,9.8710938,-1.1972656
11873.2,-10.6796875,-2.2656250,5.0039062,0.4898682,-0.3926392,-0.7263794,-0.2795410,3.6972656,9.4570312,-0.7714844
11878.2,-9.7304688,-2.1796875,4.7109375,0.5099487,-0.3809204,-0.7175903,-0.2827759,3.2734375,8.7656250,-0.2851562
11882.5,-7.6093750,-2.5039062,4.8906250,0.5266113,-0.3718872,-0.7092896,-0.2850342,2.7382812,7.7988281,0.2558594
11888.0,-6.7578125,-2.9062500,4.8984375,0.5424194,-0.3645020,-0.7005615,-0.2866211,2.1523438,6.7089844,0.8691406
11893.0,-6.0859375,-3.2773438,4.9960938,0.5572510,-0.3591919,-0.6912842,-0.2873535,1.5722656,5.6269531,1.5605469
11898.2,-5.5312500,-3.5117188,5.3710938,0.5690918,-0.3569336,-0.6828613,-0.2870483,1.0214844,4.6523438,2.2734375
11902.8,-3.7343750,-3.5273438,7.1054688,0.5788574,-0.3571777,-0.6750488,-0.2858887,0.5078125,3.7753906,2.9414062
11908.2,-2.4687500,-3.0703125,8.0859375,0.5874023,-0.3597412,-0.6671143,-0.2838135,-0.0253906,2.9511719,3.5039062
11913.2,-1.9882812,-2.4375000,9.0585938,0.5949707,-0.3648071,-0.6587524,-0.2809448,-0.5507812,2.2285156,3.9355469
11918.4,-3.6562500,-1.2265625,10.4414062,0.6007690,-0.3712769,-0.6511841,-0.2778931,-1.0449219,1.6699219,4.2519531
11922.7,-1.0976562,-5.1445312,12.5507812,0.6050415,-0.3784790,-0.6442261,-0.2750244,-1.4902344,1.3007812,4.4667969
11928.0,-0.3632812,-5.1562500,13.8320312,0.6090698,-0.3880005,-0.6361084,-0.2717896,-1.8964844,1.0468750,4.6035156
11933.0,0.1250000,-4.6914062,15.2304688,0.6120605,-0.3978271,-0.6282959,-0.2689209,-2.2773438,0.8750000,4.6816406
11938.2,1.0273438,-4.3007812,16.0429688,0.6145020,-0.4082642,-0.6202393,-0.2664185,-2.6132812,0.8730469,4.7207031
11942.7,3.4218750,-4.2812500,16.5351562,0.6166382,-0.4184570,-0.6121216,-0.2644653,-2.8535156,1.1035156,4.6972656
11948.2,3.2578125,-5.0625000,18.5742188,0.6190186,-0.4290161,-0.6029663,-0.2630615,-2.9550781,1.5429688,4.6250000
11953.2,3.7695312,-5.4335938,19.2734375,0.6220093,-0.4400024,-0.5922852,-0.2621460,-2.9648438,1.9726562,4.5976562
11958.2,4.7617188,-5.3828125,19.0937500,0.6250610,-0.4499512,-0.5817261,-0.2615356,-2.9511719,2.0898438,4.5742188
11962.5,5.6875000,-4.6171875,16.6328125,0.6277466,-0.4588013,-0.5720825,-0.2609863,-2.8710938,1.9492188,4.4062500
11968.0,5.5000000,-4.3750000,15.5078125,0.6302490,-0.4679565,-0.5622559,-0.2601929,-2.7382812,1.6660156,4.2304688
11973.2,5.0546875,-4.3203125,14.4023438,0.6324463,-0.4774170,-0.5522461,-0.2589722,-2.4687500,1.4453125,4.0371094
11978.2,4.5507812,-4.2929688,13.2304688,0.6343994,-0.4854736,-0.5435791,-0.2575684,-2.1582031,1.2695312,3.7539062
11982.5,3.3242188,-4.4921875,10.8984375,0.6361694,-0.4923096,-0.5361328,-0.2558594,-1.6914062,1.0546875,3.4980469
11987.2,2.5625000,-3.9023438,9.5976562,0.6381226,-0.4982910,-0.5294189,-0.2534790,-1.1074219,0.8085938,3.2246094
11993.2,2.0703125,-3.3281250,8.4765625,0.6403809,-0.5034180,-0.5233154,-0.2502441,-0.5058594,0.5917969,2.8730469
11998.2,1.6835938,-3.0078125,7.5234375,0.6427612,-0.5069580,-0.5186768,-0.2468262,0.0195312,0.4238281,2.5000000
12002.5,1.0312500,-2.9218750,6.1445312,0.6450195,-0.5090942,-0.5153198,-0.2434692,0.4335938,0.2773438,2.1328125
12007.0,0.8320312,-2.8710938,5.6132812,0.6475220,-0.5104370,-0.5125732,-0.2397461,0.7480469,0.1425781,1.8105469
12013.4,0.7226562,-2.7656250,5.0390625,0.6502075,-0.5111084,-0.5104370,-0.2356567,1.0058594,0.0371094,1.5449219
12018.2,0.7070312,-2.6328125,4.5234375,0.6527710,-0.5110474,-0.5089111,-0.2318115,1.1855469,-0.0195312,1.3320312
12022.5,1.1523438,-3.0625000,3.5351562,0.6550903,-0.5106201,-0.5079346,-0.2283936,1.2832031,-0.0761719,1.1523438
12027.0,1.8828125,-3.6445312,2.8281250,0.6574097,-0.5098877,-0.5072632,-0.2247314,1.3105469,-0.1796875,1.0156250
12033.4,2.8515625,-4.3281250,1.8750000,0.6597290,-0.5089722,-0.5068970,-0.2208862,1.3046875,-0.2695312,0.9335938
12038.2,3.9726562,-4.5546875,0.6875000,0.6617432,-0.5080566,-0.5067139,-0.2171631,1.2578125,-0.3750000,0.8925781
12042.5,6.2890625,-5.0820312,-1.9023438,0.6633911,-0.5073853,-0.5067139,-0.2138672,1.1914062,-0.4941406,0.8769531
12047.0,7.3125000,-5.6953125,-3.0546875,0.6647949,-0.5068359,-0.5069580,-0.2102051,1.1015625,-0.6621094,0.8789062
12053.4,7.7734375,-6.1757812,-3.9335938,0.6658936,-0.5065308,-0.5075073,-0.2060547,0.9960938,-0.8652344,0.8789062
12058.2,7.8593750,-6.7500000,-4.2070312,0.6665649,-0.5064697,-0.5082397,-0.2020264,0.8886719,-1.0683594,0.8847656
12062.7,8.2343750,-6.9687500,-4.4570312,0.6669312,-0.5066528,-0.5091553,-0.1983032,0.8554688,-1.2148438,0.8945312
12068.0,8.6679688,-6.7109375,-4.2929688,0.6677246,-0.5066528,-0.5097046,-0.1939087,0.8496094,-1.3281250,0.8808594
12073.4,8.6796875,-5.9765625,-4.0195312,0.6682739,-0.5067139,-0.5107422,-0.1891479,0.8242188,-1.4960938,0.7968750
12078.2,8.6406250,-5.6914062,-3.8554688,0.6682739,-0.5068970,-0.5122681,-0.1845703,0.6835938,-1.8105469,0.6191406
12082.8,8.3710938,-5.4453125,-3.7890625,0.6675415,-0.5072021,-0.5143433,-0.1806641,0.4140625,-2.2304688,0.3613281
12087.0,7.0546875,-5.2304688,-2.9726562,0.6654663,-0.5079346,-0.5176392,-0.1767578,0.0097656,-2.7246094,0.0039062
12093.4,4.8789062,-6.2304688,-2.9609375,0.6614990,-0.5093384,-0.5225220,-0.1732178,-0.5859375,-3.3378906,-0.4277344
12098.2,2.8242188,-6.8710938,-2.6562500,0.6558838,-0.5112915,-0.5284424,-0.1707153,-1.2714844,-3.9316406,-0.9023438
12102.8,1.3437500,-7.1601562,-2.1210938,0.6491089,-0.5137939,-0.5347900,-0.1693726,-2.0253906,-4.3750000,-1.3652344
12107.2,-0.6445312,-5.8359375,0.8046875,0.6397095,-0.5173340,-0.5426636,-0.1691895,-2.8105469,-4.6406250,-1.7656250
12113.4,-1.1406250,-4.8007812,2.3125000,0.6284180,-0.5217285,-0.5512085,-0.1704712,-3.5136719,-4.6093750,-2.0820312
12118.2,-1.7851562,-4.1718750,3.5781250,0.6173706,-0.5261841,-0.5585938,-0.1731567,-4.0468750,-4.1953125,-2.2910156
12122.8,-2.8320312,-4.1367188,4.6328125,0.6064453,-0.5307617,-0.5648804,-0.1772461,-4.4980469,-3.5292969,-2.3652344
12127.0,-6.1914062,-3.7343750,6.3750000,0.5954590,-0.5354614,-0.5701904,-0.1831665,-4.8261719,-2.7285156,-2.4980469
12133.4,-7.8945312,-3.5742188,7.4140625,0.5839233,-0.5404053,-0.5747681,-0.1912842,-5.2324219,-2.0605469,-2.7207031
12138.2,-9.4609375,-3.1445312,8.4296875,0.5728760,-0.5451660,-0.5781250,-0.2009277,-5.8105469,-1.5488281,-2.9472656
12142.8,-10.7656250,-2.0742188,9.3125000,0.5625000,-0.5496216,-0.5804443,-0.2111816,-6.4707031,-1.1972656,-3.1269531
12147.2,-13.1210938,0.0664062,11.1914062,0.5501099,-0.5549927,-0.5823364,-0.2241821,-7.0625000,-0.9531250,-3.2734375
12153.4,-14.3945312,0.4804688,12.2539062,0.5369263,-0.5605469,-0.5835571,-0.2386475,-7.4062500,-0.6074219,-3.3984375
12158.2,-15.3046875,0.7304688,13.2187500,0.5242310,-0.5656128,-0.5839233,-0.2536011,-7.4746094,-0.1425781,-3.4589844
12162.7,-15.7382812,1.1210938,13.9531250,0.5131226,-0.5697021,-0.5835571,-0.2676392,-7.3964844,0.3007812,-3.4941406
12167.2,-14.6523438,1.7460938,14.4062500,0.5011597,-0.5736084,-0.5825195,-0.2836304,-7.2460938,0.6250000,-3.4785156
12173.4,-14.0937500,1.3398438,14.1328125,0.4892578,-0.5771484,-0.5809326,-0.3001099,-7.0195312,0.8222656,-3.3613281
12178.2,-13.2890625,0.7773438,13.7890625,0.4786377,-0.5800171,-0.5789795,-0.3150024,-6.6757812,0.8906250,-3.1152344
12183.0,-12.1406250,0.6445312,12.9218750,0.4696045,-0.5825195,-0.5768433,-0.3276978,-6.1953125,0.8632812,-2.6835938
12188.0,-9.7343750,-0.0039062,11.7929688,0.4599609,-0.5854492,-0.5740356,-0.3408203,-5.6015625,0.6640625,-2.1015625
12193.4,-8.5742188,-0.6875000,11.4765625,0.4519653,-0.5885010,-0.5711060,-0.3510132,-4.8964844,0.4375000,-1.4042969
12198.2,-7.5078125,-1.2304688,11.4023438,0.4451904,-0.5918579,-0.5679321,-0.3590698,-4.1386719,0.1757812,-0.6464844
12202.7,-6.5664062,-1.7187500,11.3007812,0.4404297,-0.5952759,-0.5648804,-0.3641357,-3.3593750,-0.0449219,0.1054688
12207.2,-5.3085938,-2.5078125,11.1484375,0.4365234,-0.5994873,-0.5612183,-0.3676147,-2.6250000,-0.2285156,0.8320312
12312.0,-1.0000000,-4.9687500,8.7265625,0.5698242,-0.6108398,-0.4598389,-0.3012085,3.1875000,1.2558594,3.0937500
12338.0,-0.9609375,-4.9218750,8.6640625,0.5745239,-0.6096802,-0.4577026,-0.2979126,3.6855469,0.8632812,2.8652344
12343.4,3.0507812,-4.4843750,7.8046875,0.5839233,-0.6066895,-0.4544678,-0.2904663,3.7851562,0.7617188,2.7519531
12347.0,4.5078125,-4.4648438,6.9531250,0.5923462,-0.6038208,-0.4516602,-0.2837524,3.7636719,0.8046875,2.6875000
12353.2,5.0507812,-4.4726562,6.5078125,0.6019287,-0.6002808,-0.4484253,-0.2761841,3.7871094,0.9023438,2.6054688
12357.8,5.5937500,-5.2343750,6.1367188,0.6105957,-0.5967407,-0.4453735,-0.2695923,3.8437500,1.0175781,2.5136719
12363.2,5.3164062,-6.7109375,6.0000000,0.6201172,-0.5924683,-0.4421387,-0.2625122,3.9394531,1.1113281,2.3964844
12367.2,3.3242188,-7.1953125,4.2148438,0.6289062,-0.5881348,-0.4391479,-0.2562866,4.0605469,1.1816406,2.2539062
12373.2,3.5468750,-6.2773438,3.4023438,0.6384888,-0.5828857,-0.4361572,-0.2496338,4.1835938,1.2070312,2.0898438
12377.8,4.0468750,-5.2265625,2.9101562,0.6472778,-0.5776367,-0.4336548,-0.2436523,4.3125000,1.1972656,1.9003906
12383.2,4.4726562,-4.4335938,2.4179688,0.6567993,-0.5712891,-0.4312134,-0.2372437,4.4160156,1.1914062,1.6894531
12388.0,4.8164062,-4.1210938,2.1445312,0.6657715,-0.5648193,-0.4291382,-0.2313843,4.5175781,1.2597656,1.4824219
12393.2,4.8164062,-3.7890625,2.3007812,0.6748657,-0.5577393,-0.4271851,-0.2258911,4.6386719,1.4238281,1.3007812
12398.0,4.8867188,-3.5742188,2.3164062,0.6836548,-0.5504150,-0.4251709,-0.2210083,4.7363281,1.6367188,1.1425781
12403.4,4.9882812,-3.3867188,2.3984375,0.6934204,-0.5418091,-0.4230347,-0.2159424,4.7167969,1.5937500,0.9414062
12407.0,5.3359375,-2.6835938,2.9531250,0.7013550,-0.5343628,-0.4215698,-0.2117920,4.5527344,1.3320312,0.7089844
12413.2,5.4765625,-2.3046875,3.2890625,0.7096558,-0.5258789,-0.4205322,-0.2072754,4.3378906,1.1035156,0.4921875
12418.0,5.5781250,-1.9101562,3.7031250,0.7165527,-0.5184326,-0.4199829,-0.2035522,4.1015625,1.0156250,0.2929688
12423.4,5.6679688,-1.7421875,4.0468750,0.7246094,-0.5098877,-0.4183960,-0.1996460,3.9062500,1.0820312,0.0917969
12427.4,5.6171875,-0.9609375,4.6250000,0.7316895,-0.5021362,-0.4168091,-0.1968384,3.7304688,1.2460938,-0.1230469
12432.2,5.1445312,-0.8359375,4.5156250,0.7390137,-0.4936523,-0.4151001,-0.1946411,3.5566406,1.4160156,-0.3769531
12438.0,4.7265625,-0.8242188,4.2500000,0.7454224,-0.4857788,-0.4134521,-0.1934814,3.4179688,1.5488281,-0.6738281
12443.4,4.4765625,-1.1757812,4.0429688,0.7521362,-0.4767456,-0.4119263,-0.1931763,3.3164062,1.6503906,-1.0253906
12447.2,3.6210938,-2.0546875,3.8437500,0.7577515,-0.4686279,-0.4107056,-0.1936646,3.2851562,1.7089844,-1.4140625
12453.2,2.6601562,-3.0000000,3.8281250,0.7639160,-0.4587402,-0.4098511,-0.1951294,3.3046875,1.7460938,-1.7988281
12457.8,0.5898438,-4.6523438,3.5429688,0.7690430,-0.4497070,-0.4092407,-0.1970825,3.4023438,1.7968750,-2.1796875
12463.2,-0.5781250,-5.1132812,3.5078125,0.7747192,-0.4385986,-0.4091187,-0.2000732,3.5410156,1.8750000,-2.5488281
12467.4,-1.9062500,-3.9179688,3.4804688,0.7797852,-0.4279175,-0.4092407,-0.2033081,3.6562500,1.9042969,-2.9179688
12472.2,-2.1718750,-3.4335938,3.4453125,0.7849731,-0.4157104,-0.4097900,-0.2076416,3.7246094,1.9179688,-3.2792969
12478.0,-2.1054688,-3.3593750,3.8007812,0.7894897,-0.4039307,-0.4105225,-0.2121582,3.7734375,1.9902344,-3.6406250
12483.4,-2.5625000,-3.6914062,4.3281250,0.7942505,-0.3901978,-0.4115601,-0.2180176,3.8457031,2.1347656,-4.0039062
12487.0,-7.0078125,-4.8085938,2.9648438,0.7984009,-0.3772583,-0.4123535,-0.2239990,3.9277344,2.3144531,-4.3281250
12492.2,-8.5976562,-4.5585938,2.1601562,0.8027954,-0.3623047,-0.4132690,-0.2312622,4.0410156,2.4472656,-4.5878906
12497.8,-9.7265625,-3.9335938,1.6015625,0.8065796,-0.3486328,-0.4138794,-0.2378540,4.1933594,2.5429688,-4.7558594
12503.2,-10.7343750,-3.1992188,0.9062500,0.8107300,-0.3321533,-0.4146729,-0.2457275,4.3789062,2.6367188,-4.8593750
12507.8,-12.1250000,-1.2265625,-0.1132812,0.8145142,-0.3167725,-0.4151001,-0.2527466,4.5976562,2.7695312,-4.8945312
12512.2,-12.5742188,0.0585938,-0.4062500,0.8187256,-0.2990723,-0.4152832,-0.2603149,4.8750000,3.0527344,-4.8398438
12517.5,-12.2109375,1.3125000,-0.6015625,0.8229370,-0.2822266,-0.4146118,-0.2669067,5.1914062,3.5253906,-4.7324219
12522.2,-10.9101562,2.4765625,0.2109375,0.8275757,-0.2639160,-0.4132080,-0.2733765,5.4531250,3.7558594,-4.5937500
12526.8,-9.5820312,2.3515625,1.0546875,0.8321533,-0.2448730,-0.4116821,-0.2794189,5.5468750,3.4453125,-4.3964844
12532.2,-9.2382812,2.0781250,1.1796875,0.8362427,-0.2257080,-0.4107056,-0.2846680,5.4960938,2.9570312,-4.1093750
12543.4,-9.4101562,0.5976562,0.5195312,0.8414917,-0.1929932,-0.4115601,-0.2919312,5.0957031,1.8222656,-3.4707031
12550.7,-8.1445312,0.0937500,-1.0742188,0.8432617,-0.1779785,-0.4129028,-0.2946167,4.7675781,1.2148438,-3.2167969
12555.0,-7.2265625,-0.0273438,-1.4218750,0.8441162,-0.1639404,-0.4152222,-0.2969360,4.3398438,0.4960938,-3.0234375
12557.3,-7.2109375,-0.2226562,-1.4375000,0.8442993,-0.1512451,-0.4182129,-0.2989502,4.0625000,0.2441406,-2.8515625
12563.0,-6.2460938,-0.0898438,-1.8593750,0.8696289,-0.1162720,-0.4170532,-0.2373047,4.0761719,0.5742188,-2.7070312
12568.0,-4.3828125,0.7070312,-2.4648438,0.8864136,-0.0849609,-0.4132080,-0.1904907,4.2753906,1.0019531,-2.5644531
12572.4,-3.7656250,0.8476562,-2.2500000,0.8984985,-0.0570679,-0.4074097,-0.1531372,4.5097656,1.3378906,-2.4667969
12583.0,-2.7421875,0.1328125,-1.9101562,0.9085083,-0.0194092,-0.3987427,-0.1232910,4.7773438,1.5527344,-2.4453125
12590.8,-3.6835938,0.0429688,-0.2929688,0.9144897,0.0030518,-0.3914185,-0.1021729,4.8222656,1.6074219,-2.5019531
12598.6,-3.9179688,0.1562500,0.3632812,0.9193726,0.0241089,-0.3837280,-0.0834961,4.7773438,1.9941406,-2.6347656
12602.7,-4.2265625,0.5156250,0.9843750,0.9212646,0.0521851,-0.3756104,-0.0863037,4.6445312,2.2148438,-2.7421875
12607.2,-5.4921875,1.2890625,2.7109375,0.9223022,0.0657349,-0.3704834,-0.0882568,4.4433594,2.4160156,-2.8769531
12612.2,-6.1914062,1.2968750,3.3906250,0.9233398,0.0798950,-0.3645020,-0.0908813,4.2285156,2.5820312,-3.0507812
12623.0,-7.6875000,1.1171875,4.5117188,0.9248047,0.1046753,-0.3526611,-0.0973511,3.7128906,2.6210938,-3.4335938
12631.9,-8.1562500,0.9804688,5.6484375,0.9284668,0.1217651,-0.3403931,-0.0852661,3.3769531,2.3613281,-3.5800781
12638.4,-8.9375000,-0.3593750,5.4726562,0.9313354,0.1376953,-0.3286743,-0.0753784,2.6601562,1.6250000,-3.7617188
12642.7,-10.0000000,-0.3164062,5.0585938,0.9331055,0.1613159,-0.3129883,-0.0728760,2.4238281,1.2792969,-3.8203125
12647.0,-11.9531250,-0.2031250,4.2539062,0.9346313,0.1732788,-0.3034668,-0.0662842,2.2988281,1.0136719,-3.8691406
12652.2,-12.6523438,0.7265625,3.6718750,0.9355469,0.1856689,-0.2941284,-0.0619507,2.3125000,0.8828125,-3.8789062
